event_type,timestamp,callback_index,outdoor_temp_c,zone_temp_c,primary_zone,electricity_demand_w,interval_kwh,cumulative_kwh,action_json,reasoning,zone_temp_Core_ZN,zone_temp_Perimeter_ZN_1,zone_temp_Perimeter_ZN_2,zone_temp_Perimeter_ZN_3,zone_temp_Perimeter_ZN_4
sensor,1979-06-23 20:40,1275,12.966666666666669,23.668267909065353,Core_ZN,2211.2181990307886,0.3685363665051314,519.3955619238554,,,23.668267909065353,23.382181422516645,23.893924908890252,23.419697991382264,24.031104200216944
sensor,1979-06-23 20:50,1276,12.883333333333335,23.64204873406284,Core_ZN,2211.2181990307886,0.3685363665051314,519.7640982903606,,,23.64204873406284,23.34785227421505,23.86567703075338,23.3869465764878,24.01311620080008
sensor,1979-06-23 20:60,1277,12.8,23.61631633083733,Core_ZN,2211.2181990307886,0.3685363665051314,520.1326346568658,,,23.61631633083733,23.314193772338708,23.837053779205885,23.35486076548694,23.991260294646782
sensor,1979-06-23 21:10,1278,12.8,23.619824449673384,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568665,,,23.619824449673384,23.349986186304715,23.58689586757572,23.38055667104062,23.773079390689976
sensor,1979-06-23 21:20,1279,12.8,23.602821534695266,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568671,,,23.602821534695266,23.337827682004615,23.495330210304097,23.36723435700657,23.69290075178789
sensor,1979-06-23 21:30,1280,12.8,23.58356814208523,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568678,,,23.58356814208523,23.317050760909787,23.443434909771725,23.346791050593037,23.646201608583485
sensor,1979-06-23 21:40,1281,12.8,23.564025022096445,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568685,,,23.564025022096445,23.29397746872181,23.404581834440666,23.324528036993954,23.610360911114945
sensor,1979-06-23 21:50,1282,12.8,23.544917347010244,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568692,,,23.544917347010244,23.27063854660645,23.37118659882015,23.30217677010972,23.57901459885414
sensor,1979-06-23 21:60,1283,12.8,23.526415442564918,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568699,,,23.526415442564918,23.24763671034193,23.34073223721419,23.28024849553735,23.550064032640158
sensor,1979-06-23 22:10,1284,12.8,23.49738849454025,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568706,,,23.49738849454025,23.21405154649971,23.30128680282395,23.247709451587262,23.511875638996727
sensor,1979-06-23 22:20,1285,12.8,23.47271319038699,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568712,,,23.47271319038699,23.184712225916172,23.267139745728766,23.219351212856246,23.478805428642406
sensor,1979-06-23 22:30,1286,12.8,23.450813515543125,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568719,,,23.450813515543125,23.15783176539352,23.235995382035092,23.193488440292832,23.448496905745785
sensor,1979-06-23 22:40,1287,12.8,23.430377630332526,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568726,,,23.430377630332526,23.1322271971485,23.20656186111932,23.16893453641397,23.42073266140792
sensor,1979-06-23 22:50,1288,12.8,23.410889687113652,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568733,,,23.410889687113652,23.107460808345447,23.17685848671519,23.145237987132003,23.39345801288227
sensor,1979-06-23 22:60,1289,12.8,23.392094353892194,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.132634656874,,,23.392094353892194,23.08332362109914,23.149320546675835,23.122180426858634,23.366698663089117
sensor,1979-06-23 23:10,1290,12.700000000000001,23.352880167892977,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568746,,,23.352880167892977,23.03931818729067,23.102583954480856,23.079359451650415,23.32078166668764
sensor,1979-06-23 23:20,1291,12.600000000000001,23.322521967239744,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568753,,,23.322521967239744,23.005130156171088,23.066128515011812,23.046263179294673,23.28492466197414
sensor,1979-06-23 23:30,1292,12.5,23.29491921142978,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.132634656876,,,23.29491921142978,22.973520358692742,23.033869583079333,23.01587799068329,23.25137009167136
sensor,1979-06-23 23:40,1293,12.4,23.268360487116848,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568767,,,23.268360487116848,22.94281856283996,23.001400121963872,22.98647669729046,23.216907725607033
sensor,1979-06-23 23:50,1294,12.299999999999999,23.242228460246626,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568774,,,23.242228460246626,22.91247984332767,22.969214687921763,22.957479861204437,23.183881827062297
sensor,1979-06-23 23:60,1295,12.2,23.216290441264817,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.132634656878,,,23.216290441264817,22.88231861319792,22.937281691428623,22.928683789180127,23.151232862626422
sensor,1979-06-24 00:10,1296,12.2,23.194887353714158,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568787,,,23.194887353714158,22.856164379107007,22.909298161617357,22.903470207781012,23.122672862329612
sensor,1979-06-24 00:20,1297,12.200000000000001,23.175145768333415,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568794,,,23.175145768333415,22.831125550104677,22.882553867595195,22.87947251021064,23.095536891307937
sensor,1979-06-24 00:30,1298,12.2,23.156194145958793,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568801,,,23.156194145958793,22.80665811391979,22.856443611354226,22.856235983598747,23.06886002598523
sensor,1979-06-24 00:40,1299,12.2,23.13769743149835,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568808,,,23.13769743149835,22.782564576167854,22.830759976061767,22.83325413481609,23.042541954493462
sensor,1979-06-24 00:50,1300,12.2,23.119510861516098,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568815,,,23.119510861516098,22.75875971966738,22.80541367132271,22.810514879393516,23.016520250867483
sensor,1979-06-24 00:60,1301,12.2,23.10155933041406,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568821,,,23.10155933041406,22.735195800901717,22.780352488531012,22.787987953513316,22.990753007160336
sensor,1979-06-24 01:10,1302,12.116666666666665,23.080007446294417,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568828,,,23.080007446294417,22.704741362761503,22.7488184656059,22.75928265869101,22.958343535837976
sensor,1979-06-24 01:20,1303,12.033333333333335,23.05716920784065,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568835,,,23.05716920784065,22.6723089836728,22.715468099209,22.728742377772488,22.92430153096266
sensor,1979-06-24 01:30,1304,11.95,23.033708653187933,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,520.1326346568842,,,23.033708653187933,22.638869300000994,22.681236580462674,22.697279448790532,22.889428418716708
